imdb_title_id;title;original_title;year;date_published;genre;duration;country;language;director;writer;production_company;actors;description;avg_vote;votes;reviews_from_users;reviews_from_critics
tt0016480;The Vanishing American;The Vanishing American;1925;2/15/1926;Western;110;USA;English;George B. Seitz;Ethel Doherty, Zane Grey;Paramount Pictures;Richard Dix, Lois Wilson, Noah Beery, Malcolm McGregor, Nocki, Shannon Day, Charles Crockett, Bert Woodruff, Bernard Siegel, Guy Oliver, Joe Ryan, Charles Stevens, Bruce Gordon, Richard Howard, John Webb Dillion;History, as portrayed in this film, has been a succession of conquests of stronger races over weaker ones. As played out on the stage of Monument Valley, long ago, tribes of Indians ...;6.8;288;14;6
tt0016762;Dancing Mothers;Dancing Mothers;1926;3/01/1926;Drama;66;USA;English;Herbert Brenon;Edmund Goulding, Forrest Halsey;Paramount Pictures;Conway Tearle, Alice Joyce, Clara Bow, Norman Trevor, Eleanor Lawson, Dorothy Cumming, Donald Keith, Leila Hyams, Spencer Charters;"Young girl becomes a ""flapper"", defying her parents and the community.";6.6;142;13;4
tt0016854;Le disgrazie di adamo;Fig Leaves;1926;8/22/1926;Comedy;70;USA;English;Howard Hawks;Howard Hawks, Hope Loring;Fox Film Corporation;George O'Brien, Olive Borden, Phyllis Haver, George Beranger, William Austin, Heinie Conklin, Eulalie Jensen;In the modern day (1920s) story, Adam, a plumber, is happily married to Eve, a wardrobe-obsessed housewife, until she accidentally meets a supercilious fashion designer. At the prompting of...;6.4;208;9;3
tt0016939;The Great K & A Train Robbery;The Great K & A Train Robbery;1926;10/17/1926;Western;53;USA;English;Lewis Seiler;Paul Leicester Ford, John Stone;Lew Seiler Productions;Tom Mix, Tony the Horse, Dorothy Dwan, Will Walling, Harry Gripp, Carl Miller, Edward Peil Sr., Curtis 'Snowball' McHenry;Cullen has hired Tom to try and stop the robberies on his railroad. Knowing Cullen's secretary Holt is tipping off the gang, Tom works undercover by posing as a highwayman. To help him ...;6.3;270;9;2
tt0016971;His First Flame;His First Flame;1927;5/03/1927;Comedy;48;USA;English;Harry Edwards;Arthur Ripley, Frank Capra;Mack Sennett Comedies;Harry Langdon, Natalie Kingston, Ruth Hiatt, Vernon Dent, Bud Jamison, Dot Farley, William McCall;Fire chief Amos McCarthy, a confirmed misogynist, counsels his nephew Harry Howells to avoid matrimony at all costs. Still, the lovestruck Harry is determined to marry his sweetheart Ethel....;6;127;5;4
tt0017029;Kiki;Kiki;1926;4/04/1926;Comedy;108;USA;English;Clarence Brown;Hanns KrÃ¤ly, AndrÃ© Picard;Norma Talmadge Film Corporation;Norma Talmadge, Ronald Colman, Gertrude Astor, Marc McDermott, George K. Arthur, William Orlamond, Erwin Connelly, Frankie Darro, Mack Swain;Kiki, a poor young woman who sells newspapers on the street corners of Paris, is able to land a job singing and dancing at a nearby theater. While she is there, she invites herself into the...;6.7;399;12;2
tt0017119;Mantrap;Mantrap;1926;7/24/1926;Comedy;86;USA;English;Victor Fleming;Sinclair Lewis, Adelaide Heilbron;Paramount Pictures;Ernest Torrence, Clara Bow, Percy Marmont, Eugene Pallette, Tom Kennedy, Josephine Crowell, William Orlamond, Charles Stevens, Miss DuPont, Charlotte Bird;A sexy young manicurist living with her older backwoodsman husband in a small Canadian town finds herself attracted to a young, rich and famous divorce lawyer who comes to town on vacation.;6.8;309;13;6
tt0017184;My Lady of Whims;My Lady of Whims;1925;12/01/1925;Comedy;59;USA;English;Dallas M. Fitzgerald;Edgar Franklin, Doris Schroeder;Dallas M. Fitzgerald Productions;Clara Bow, Carmelita Geraghty, Betty Baker, Donald Keith, Lee Moran, Francis McDonald, John Cossar, Lux MacBride, Robert Rose;Clara plays wealthy Prudence Severin, whose reckless, profligate behavior causes nothing but headaches for her father. A detective (Lee Moran) is hired to protect Prudence from herself, but to no avail.;5.7;101;4;1
tt0017329;The Road to Mandalay;The Road to Mandalay;1926;6/28/1926;Drama;70;USA;English;Tod Browning;Tod Browning, Joseph Farnham;Metro-Goldwyn-Mayer (MGM);Lon Chaney, Lois Moran, Owen Moore, Henry B. Walthall, SÃ´jin Kamiyama, Rose Langdon, John George;A former captain tries to reunite with his daughter, twenty years after leaving her as an infant.;6.6;150;4;5
tt0017350;La lettera rossa;The Scarlet Letter;1926;1/08/1927;Drama;115;USA;English;Victor SjÃ¶strÃ¶m;Nathaniel Hawthorne, Frances Marion;Metro-Goldwyn-Mayer (MGM);Lillian Gish, Lars Hanson, Henry B. Walthall, Karl Dane, William H. Tooker, Marcelle Corday, Fred Herzog, Jules Cowles, Mary Hawes, Joyce Coad, James A. Marcus;After having a child out of wedlock, a young Puritan woman is pressured to reveal the name of her lover.;7.7;1542;29;13
tt0017409;La vita Ã¨ un charleston;So This Is Paris;1926;7/31/1926;Comedy;80;USA;English;Ernst Lubitsch;Henri Meilhac, Ludovic HalÃ©vy;Warner Bros.;Monte Blue, Patsy Ruth Miller, Lilyan Tashman, George Beranger, Myrna Loy, Sidney D'Albrook, Max Barwyn;The first movie to ever depict a choreographed dance scene in a silent movie. The Charleston!;7;317;6;6
tt0017410;So's Your Old Man;So's Your Old Man;1926;10/25/1926;Comedy;67;USA;English;Gregory La Cava;J. Clarkson Miller, Howard Emmett Rogers;Paramount Pictures;W.C. Fields, Alice Joyce, Charles 'Buddy' Rogers, Kittens Reichert, Marcia Harris, Julia Ralph, Frank Montgomery, Jerry Sinclair;Poor glazier Sam Bisbee has invented break-proof glass. He intends to show it off to a convention of automobile men. Due to a mixup his car is switched with another and his demonstration ...;6.2;167;4;5
tt0017423;Passerotti;Sparrows;1926;9/04/1905;Drama;109;USA;English;William Beaudine, Tom McNamara;Winifred Dunn, George Marion Jr.;Pickford Corporation;Mary Pickford, Roy Stewart, Mary Louise Miller, Gustav von Seyffertitz, Charlotte Mineau, Spec O'Donnell, Lloyd Whitlock, Billy Butts, Monty O'Grady, Jackie Levine, Billy 'Red' Jones, Muriel McCormac, Florence Rogan, Mary McLain, Sylvia Bernard;Molly, the eldest child at a baby farm hidden deep in a swamp, must rescue the others when their cruel master decides that one of them will be disposed of.;7.3;1148;33;24
tt0017437;La grande sparata;The Strong Man;1926;9/19/1926;Comedy;75;USA;English;Frank Capra;Arthur Ripley, Hal Conklin;Harry Langdon Corporation;Harry Langdon, Priscilla Bonner, Gertrude Astor, William V. Mong, Robert McKim, Arthur Thalasso, Helen Brent;"A meek Belgian soldier, fighting in World War I, receives a letter and a photo from ""Mary Brown"", an American girl he has never met. After the war, he travels to America searching for her.";6.7;766;18;17
tt0017860;The Fair Co-Ed;The Fair Co-Ed;1927;10/23/1927;Comedy;71;USA;English;Sam Wood;George Ade, Joseph Farnham;Cosmopolitan Productions;Marion Davies, Johnny Mack Brown, Jane Winton, Thelma Hill, Lillian Leighton, Gene Stone;Marion goes to college to pursue a handsome young man and discovers that he is coach of a women's basketball team.;5.6;710;4;1
tt0018102;Le sue ultime mutandine;Long Pants;1927;3/26/1927;Comedy;60;USA;English;Frank Capra;Robert Eddy, Tay Garnett;Harry Langdon Corporation;Harry Langdon, Gladys Brockwell, Alan Roscoe, Priscilla Bonner, Alma Bennett, Betty Francisco, Glenn Tryon;Harry Shelby receives his first pair of long pants. He immediately falls in love with a cocaine-smuggling flapper named Bebe. When Bebe is imprisoned, Harry decides to rescue her. To do so,...;6.3;431;14;14
tt0018138;Man, Woman and Sin;Man, Woman and Sin;1927;11/19/1927;Drama;70;USA;English;Monta Bell;Alice D.G. Miller, Monta Bell;Metro-Goldwyn-Mayer (MGM);John Gilbert, Jeanne Eagels, Gladys Brockwell, Marc McDermott, Philip W. Anderson, Hayden Stevenson, Charles K. French, Aileen Manning, Margaret Lee, Robert Livingston;A young man takes a succession of odd jobs in order to save enough money to buy he and his mother a house. He lands a position in a newspaper office and falls in love with the beautiful ...;5.9;356;3;1
tt0018351;Running Wild;Running Wild;1927;6/11/1927;Comedy;68;USA;English;Gregory La Cava;Roy Briant, Gregory La Cava;Paramount Pictures;W.C. Fields, Marie Shotwell, Mary Brian, Claude Buchanan, Frederick Burton, Barnett Raskin, Frank Evans, Edward Roseman;Cowardly Elmer Finch is browbeaten by his wife, daughter, fat son and the family dog. After hypnosis he is domineering. He enters a contract with a fifteen-thousand dollar payoff, so his ...;7;188;7;7
tt0018440;Spring Fever;Spring Fever;1927;10/22/1927;Comedy;78;USA;English;Edward Sedgwick;Frank Davis, Vincent Lawrence;Metro-Goldwyn-Mayer (MGM);William Haines, Joan Crawford, George K. Arthur, George Fawcett, Eileen Percy, Edward Earle, Bert Woodruff, Lee Moran, Helen Brent, Florence Wix;To impress a wealthy young woman, a clerk pretends he is a pro-golfer.;6;884;13;4
tt0018513;Twelve Miles Out;Twelve Miles Out;1927;7/09/1927;Drama;85;USA;English;Jack Conway;Joseph Farnham, William Anthony McGuire;Metro-Goldwyn-Mayer (MGM);John Gilbert, Ernest Torrence, Joan Crawford, Eileen Percy, Paulette Duval, Dorothy Sebastian, Gwen Lee, Edward Earle, Bert Roach, Tom O'Brien;Jerry always wins in his rivalry with Red over women, gunrunning, and diamond smuggling. While running booze into the U.S. during Prohibition, Jerry seizes Jane's seaside home. When she ...;5.2;551;2;1
tt0018678;La battaglia dei sessi;The Battle of the Sexes;1928;11/04/1905;Comedy;88;USA;English;D.W. Griffith;Daniel Carson Goodman, Gerrit J. Lloyd;Feature Productions;Jean Hersholt, Phyllis Haver, Belle Bennett, Sally O'Neil, Don Alvarado, William Bakewell, John Batten;Gum-chewing frizzy-haired gold-digger Marie Skinner cooks up a scheme with her lover Babe Winsor, a jazz hound, to fleece a portly, middle-aged real estate tycoon, William Judson. Marie ...;6.5;395;12;5
tt0018795;I cosacchi;The Cossacks;1928;6/23/1928;Drama;92;USA;English;George W. Hill, Clarence Brown;John Colton, Frances Marion;Metro-Goldwyn-Mayer (MGM);John Gilbert, RenÃ©e AdorÃ©e, Ernest Torrence, Nils Asther, Paul Hurst, Dale Fuller, Mary Alden, Josephine Borio, Yorke Sherwood, Joseph Marievsky;A peace-loving Cossack chooses to prove himself in battle when his village and childhood sweetheart label him a coward.;6.5;614;11;7
tt0018907;I quattro diavoli;4 Devils;1928;10/11/1929;Drama;100;USA;English;F.W. Murnau;Berthold Viertel, Herman Bang;Fox Film Corporation;Janet Gaynor, Mary Duncan, Charles Morton, Barry Norton, Nancy Drexel, J. Farrell MacDonald, Anders Randolf, E.H. Calvert, AndrÃ© Cheron, George Davis, Philippe De Lacy, Wesley Lake, Anita Louise, Claire McDowell, Jack Parker;Four orphans, raised by an aging clown, becomes a high wire act in a circus.;6.3;134;2;6
tt0019152;The Mating Call;The Mating Call;1928;7/21/1928;Drama;72;USA;English;James Cruze;Rex Beach, Walter Woods;The Caddo Company;Thomas Meighan, Evelyn Brent, RenÃ©e AdorÃ©e, Alan Roscoe, Gardner James, Helen Foster, Luke Cosgrave, Cyril Chadwick;A WWI vet takes on the KKK when he loses his wife to a womanizing Klansman.;6.8;343;25;4
tt0019237;Le nostre sorelle di danza;Our Dancing Daughters;1928;9/01/1928;Drama;85;USA;English;Harry Beaumont;Josephine Lovett, Marian Ainslee;Metro-Goldwyn-Mayer (MGM);Joan Crawford, Johnny Mack Brown, Nils Asther, Dorothy Sebastian, Anita Page, Kathlyn Williams, Edward J. Nugent, Dorothy Cumming, Huntley Gordon, Evelyn Hall, Sam De Grasse, Helen Brent;A flapper who's secretly a good girl and a gold digging floozy masquerading as an ingÃ©nue both vie for the hand of a millionaire.;6.7;1501;30;12
tt0019290;Il potere della stampa;The Power of the Press;1928;10/31/1928;Drama;62;USA;English;Frank Capra;Sonya Levien, Fred Thompson;Columbia Pictures;Douglas Fairbanks Jr., Jobyna Ralston, Mildred Harris, Philo McCullough, Wheeler Oakman, Robert Edeson, Edwards Davis, Dell Henderson, Charles Clary, Spottiswoode Aitken, Frank Fanning;The naive newspaper cub Clem lands a scoop when he's sent out to cover a murder. In his enthusiasm he writes that the main suspect is Jane. When she confronts Clem she convinces him to help her prove her innocence.;6.4;228;7;4
tt0019558;Sinfonia nuziale;The Wedding March;1928;1/03/1930;Drama;113;USA;English;Erich von Stroheim;Harry Carr, Erich von Stroheim;Paramount Famous Lasky Corporation;Erich von Stroheim, Fay Wray, Matthew Betz, Zasu Pitts, George Fawcett, Maude George, George Nichols, Dale Fuller, Hughie Mack, Cesare Gravina, Sidney Bracey, Anton Vaverka, Tiny Jones, Elena Jurado;A young impoverished aristocrat falls in love with an inn-keepers daughter, but has to marry money.;7.5;1508;17;21
tt0019591;Il destino;A Woman of Affairs;1928;12/15/1928;Drama;98;USA;English;Clarence Brown;Michael Arlen, Marian Ainslee;Metro-Goldwyn-Mayer (MGM);Greta Garbo, John Gilbert, Lewis Stone, Johnny Mack Brown, Douglas Fairbanks Jr., Hobart Bosworth, Dorothy Sebastian;When two childhood sweethearts are kept from marrying, misery ensues.;7.2;1355;17;10
tt0019630;Alibi;Alibi;1929;4/20/1929;Crime;91;USA;English;Roland West;Roland West, C. Gardner Sullivan;Feature Productions;Chester Morris, Harry Stubbs, Mae Busch, Eleanor Griffith, Irma Harrison, Regis Toomey, Al Hill, James Bradbury Jr., Elmer Ballard, Kernan Cripps, Purnell Pratt, Pat O'Malley, DeWitt Jennings, Ed Brady, Virginia Flohri;Chick Williams, a prohibition gangster, rejoins his mob soon after being released from prison. When a policeman is murdered during a robbery, he falls under suspicion. The gangster took ...;5.8;661;19;12
tt0019684;Behind That Curtain;Behind That Curtain;1929;6/30/1929;Mystery;91;USA;English;Irving Cummings;Earl Derr Biggers, Sonya Levien;Fox Film Corporation;Warner Baxter, Lois Moran, Gilbert Emery, Claude King, Philip Strange, Boris Karloff, Jamiel Hasson, Peter Gawthorne, John Rogers, Edgar Norton, Frank Finch Smiles, Mercedes De Valasco, E.L. Park;Eve Mannering realizes too late that her abusive husband is a philanderer and murderer and seeks protection with her true love, explorer John Beetham.;4.9;386;31;8
tt0019785;L'isola del diavolo;Condemned!;1929;11/03/1929;Drama;86;USA;English;Wesley Ruggles;Sidney Howard, Blair Niles;The Samuel Goldwyn Company;Ronald Colman, Ann Harding, Dudley Digges, Louis Wolheim, William Elmer;Suave thief Colman is sent to Devil's Island, where he becomes romantically involved with the wife of sadistic warden Digges.;6.4;332;15;3
tt0019800;Funamboli;Dangerous Curves;1929;7/13/1929;Drama;75;USA;English;Lothar Mendes;Lester Cohen, Donald Davis;Paramount Pictures;Clara Bow, Richard Arlen, Kay Francis, David Newell, Anders Randolf, May Boley, T. Roy Barnes, Joyce Compton, Charles D. Brown, Stuart Erwin, Jack Luden, Oscar Smith;"A young bareback rider in a circus is in love with a trapeze artist, but he has two problems: he drinks too much and he's fallen under the spell of a ""vamp"" who's nothing but trouble for him.";5.9;110;12;1
tt0019843;Dinamite;Dynamite;1929;12/13/1929;Drama;129;USA;English;Cecil B. DeMille;Jeanie Macpherson, John Howard Lawson;Metro-Goldwyn-Mayer (MGM);Conrad Nagel, Kay Johnson, Charles Bickford, Julia Faye, Joel McCrea, Muriel McCormac, Robert Edeson, William Holden, Henry Stockbridge, Leslie Fenton, Barton Hepburn, Tyler Brooke, Robert T. Haines, Douglas Scott, Jane Keckley;Wealthy Cynthia is in love with not-so-wealthy Roger, who is married to Marcia. The threesome is terribly modern about the situation, and Marcia will gladly divorce Roger if Cynthia agrees ...;7;382;15;6
tt0019856;Evangelina;Evangeline;1929;8/24/1929;Drama;87;USA;English;Edwin Carewe;Finis Fox, Finis Fox;Edwin Carewe Productions;Dolores del Rio, Roland Drew, Alec B. Francis, Donald Reed, Paul McAllister, James A. Marcus, George F. Marion, Bobbie Mack, Louis Payne, Lee Shumway;In Acadia, now part of the Canadian province of Nova Scotia, young Evangeline is betrothed to Gabriel. But before their wedding can take place, the British imprison the men and send them ...;6.6;132;6;5
tt0019935;Donna pagana;The Godless Girl;1928;3/11/1929;Drama;113;USA;English;Cecil B. DeMille;Jeanie Macpherson, Beulah Marie Dix;C.B. DeMille Productions;Lina Basquette, Marie Prevost, Tom Keene, Noah Beery, Eddie Quillan, Mary Jane Irving, Clarence Burton, Richard Alexander, Kate Price, Hedwiga Reicher, Julia Faye, Viola Louie, Emily Barrye;Two teenagers, one an atheist and the other a Christian, fall in love at a brutal reform school.;7.2;687;27;10
